X,Y,l,m,angle
518378.4315234439,7508156.308101333,-0.9823878912334638,-0.18685296668200904,-100.76918360331318
518378.4315234439,7508470.88168752,-0.9796251845051072,-0.20083450371720235,-101.58576277239075
518378.4315234439,7508785.455273707,-0.9769023293242771,-0.21368630971777675,-102.33846739564771
518378.4315234439,7509100.028859895,-0.9742777934455349,-0.22535035211620888,-103.02348097600851
518378.4315234439,7509414.602446082,-0.9712904264418226,-0.23789684214478873,-103.7624434593486
518378.4315234439,7509729.176032269,-0.9669127701070178,-0.2551072225633239,-104.77993868214887
518378.4315234439,7510043.749618457,-0.9596016629866384,-0.28136213034677937,-106.34151773113652
518378.4315234439,7510358.323204644,-0.9473503265057135,-0.3201989363966066,-108.67495613801697
518378.4315234439,7510672.896790831,-0.9278749489413024,-0.3728915112028906,-111.89405517049985
518378.4315234439,7510987.470377019,-0.8992403120163851,-0.4374549819634865,-115.94161137904945
518378.4315234439,7511302.043963206,-0.8609945833965643,-0.5086141242256026,-120.57156127093954
518378.4315234439,7511616.617549393,-0.8152686705403998,-0.5790828911609193,-125.38606391138508
518378.4315234439,7511931.191135581,-0.7669955824886167,-0.6416523797532021,-129.91514393495063
518378.4315234439,7512245.764721768,-0.7230982501424504,-0.6907451922676887,-133.68912627515587
518378.4315234439,7512560.338307955,-0.6916136794509843,-0.7222676224200217,-136.24201829506
518378.4315234439,7512874.911894143,-0.6821937466493742,-0.7311714518719187,-136.98469109853173
518378.4315234439,7513189.48548033,-0.7096138499686317,-0.7045907918307593,-134.79649421817476
518378.4315234439,7513504.059066517,-0.8020036540530656,-0.5973191265023503,-126.67813454586538
518378.4315234439,7513818.632652705,-0.9739872647574466,-0.22660275393363558,-103.09714377482211
518378.4315234439,7514133.206238892,-0.8176487503490412,0.5757173968646868,-54.85011257083946
518378.4315234439,7514447.779825079,-0.3878549185802252,0.9217204359962553,-22.821091854696437
518378.4315234439,7514762.353411267,-0.17971160556534843,0.9837193394587324,-10.352962101066444
518378.4315234439,7515076.926997454,-0.08431450610904083,0.9964391923542493,-4.836607458652857
518378.4315234439,7515391.500583641,-0.03583294189637773,0.9993577939232029,-2.0535159504975367
518378.4315234439,7515706.074169829,-0.009895882220373122,0.999951034558733,-0.5670015403096805
518378.4315234439,7516020.647756016,0.003717129693044615,0.9999930914495586,0.21297633376702307
518378.4315234439,7516335.221342203,0.009917159037458342,0.999950823769162,0.5682206719538985
518693.0051096312,7494944.217481465,0.3946443460465441,0.9188339567808188,23.243794684066707
518693.0051096312,7495258.791067652,0.4042959628031129,0.9146282165235796,23.847016071108037
518693.0051096312,7495573.36465384,0.4221073859870559,0.9065458370624039,24.967707239707202
518693.0051096312,7495887.938240027,0.4456261052738083,0.8952191766816082,26.46340375917124
518693.0051096312,7496202.511826214,0.47219244302493807,0.8814954887860406,28.17670712340851
518693.0051096312,7496517.085412402,0.49986475874485453,0.8661034712809712,29.99105291386607
518693.0051096312,7496831.658998589,0.5280436883805318,0.8492172061148336,31.87336978299347
518693.0051096312,7497146.232584776,0.5574915495953872,0.8301826137240733,33.882498581975085
518693.0051096312,7497460.806170964,0.5897603917849772,0.8075782812097106,36.14000671939161
518693.0051096312,7497775.379757151,0.6262325024405502,0.7796363593926634,38.772707140199316
518693.0051096312,7498089.953343338,0.6671091602872222,0.7449599776235482,41.84433857489435
518693.0051096312,7498404.526929526,0.7108449021379217,0.7033487933483135,45.303700529424525
518693.0051096312,7498719.100515713,0.7545129957628058,0.6562851051372689,48.98283459422454
518693.0051096312,7499033.6741019,0.7950850846727908,0.6064979044735942,52.66329284518023
518693.0051096312,7499348.247688088,0.830845074401519,0.5565037846616449,56.18564568267237
518693.0051096312,7499662.821274275,0.8619548102004829,0.5069851133635478,59.53678250248972
518693.0051096312,7499977.394860462,0.8897727217841197,0.4564038820703431,62.8447010907584
518693.0051096312,7500291.96844665,0.9153074245549488,0.40275590443168735,66.24942319382916
518693.0051096312,7500606.542032837,0.9379634953846202,0.3467340210101476,69.71231715251982
518693.0051096312,7500921.115619024,0.9560015963131445,0.29336146278391667,72.94069051277961
518693.0051096312,7501235.689205212,0.9683887859897443,0.2494457038501748,75.55528577063706
518693.0051096312,7501550.262791399,0.9757273387098312,0.2189889506213277,77.35034384985825
518693.0051096312,7501864.836377586,0.9795164356298705,0.2013642280320761,78.3832532839309
518693.0051096312,7502179.409963774,0.9811925327806447,0.19303163889762617,78.87023969890282
518693.0051096312,7502493.983549961,0.981779743885831,0.19002245787135777,79.04590518291234
518693.0051096312,7502808.557136148,0.9819144355508899,0.1893252261500755,79.08659220405004
518693.0051096312,7503123.130722336,0.9819489483821877,0.18914614130643964,79.09704181655425
518693.0051096312,7503437.704308523,0.9820472195517229,0.18863525272527998,79.12685018310766
518693.0051096312,7503752.27789471,0.9822596876248226,0.18752574774463898,79.19157524796067
518693.0051096312,7504066.8514808975,0.9825684398766369,0.1859012129018848,79.28632039910039
518693.0051096312,7504381.425067085,0.9828680107475339,0.18431080665328753,79.37904641508342
518693.0051096312,7504695.998653272,0.982378631302664,0.18690164461530145,79.22797734166375
518693.0051096312,7505010.5722394595,-0.9875484646955769,-0.15731506564029038,-99.05108723606429
518693.0051096312,7505325.145825647,-0.9866769388990776,-0.1626917891128672,-99.36317196597435
518693.0051096312,7505639.719411834,-0.9873095778088469,-0.15880742289614927,-99.13768156757583
518693.0051096312,7505954.2929980215,-0.9881116227637875,-0.15373815713450767,-98.84362084195811
518693.0051096312,7506268.866584209,-0.9888701976693317,-0.14878081919863476,-98.55627986279039
518693.0051096312,7506583.440170396,-0.9894390811147572,-0.14494931791072688,-98.33434431321264
518693.0051096312,7506898.013756583,-0.9896800524607654,-0.143294779253316,-98.23854607811086
518693.0051096312,7507212.587342771,-0.9894690472984667,-0.14474461799412267,-98.32249086627606
518693.0051096312,7507527.160928958,-0.9887233461340152,-0.1497536136777887,-98.61264838570366
518693.0051096312,7507841.734515145,-0.9874449667973695,-0.1579634057196215,-99.0887047271487
518693.0051096312,7508156.308101333,-0.9857577998468032,-0.1681712223931016,-99.68150705438576
518693.0051096312,7508470.88168752,-0.9838774368421035,-0.17884403616842487,-100.30243542582916
518693.0051096312,7508785.455273707,-0.9819637991198533,-0.1890690276541989,-100.89845870981121
518693.0051096312,7509100.028859895,-0.9799084031507986,-0.19944804194188445,-101.50468389175698
518693.0051096312,7509414.602446082,-0.9771809154789738,-0.21240870609199247,-102.26354603760193
518693.0051096312,7509729.176032269,-0.9727742573056151,-0.23175470723053124,-103.40040073537251
518693.0051096312,7510043.749618457,-0.9651626472127265,-0.2616506534012899,-105.16802864364045
518693.0051096312,7510358.323204644,-0.9522434650544472,-0.3053397832924817,-107.7786072449708
518693.0051096312,7510672.896790831,-0.9314652379886125,-0.36383033191147973,-111.3356170486813
518693.0051096312,7510987.470377019,-0.900489770087915,-0.4348771941215292,-115.7774798081084
518693.0051096312,7511302.043963206,-0.8584739194528339,-0.5128572214752263,-120.8543359429904
518693.0051096312,7511616.617549393,-0.8073693782528908,-0.5900463431456384,-126.16029691993737
518693.0051096312,7511931.191135581,-0.7522475076831042,-0.6588806319695231,-131.21455919950597
518693.0051096312,7512245.764721768,-0.7003977814184678,-0.7137527217349775,-135.54107322217536
518693.0051096312,7512560.338307955,-0.6602843309370579,-0.7510157137630356,-138.67843891017418
518693.0051096312,7512874.911894143,-0.6421696588261263,-0.7665625410122363,-140.04620359256623
518693.0051096312,7513189.48548033,-0.6631934494573737,-0.748448026650368,-138.4561194239514
518693.0051096312,7513504.059066517,-0.7648571055388033,-0.6441999752458888,-130.10571883318372
518693.0051096312,7513818.632652705,-0.9900888189907375,-0.14044262354971385,-98.07345976563106
518693.0051096312,7514133.206238892,-0.5694762198121173,0.8220078071822073,-34.713709040866185
518693.0051096312,7514447.779825079,-0.1776715575801933,0.984089842253759,-10.234163897699291
518693.0051096312,7514762.353411267,-0.041387248054318114,0.999143180779657,-2.3719921340288286
518693.0051096312,7515076.926997454,0.016388964078051415,0.9998656919088925,0.9390605137819836
518693.0051096312,7515391.500583641,0.0439726752532896,0.999032734113887,2.5202613459321452
518693.0051096312,7515706.074169829,0.0571787254855708,0.9983639583597987,3.277887430083241
518693.0051096312,7516020.647756016,0.06245276127986701,0.9980479209980451,3.5806098213712936
518693.0051096312,7516335.221342203,0.06288001414999243,0.9980210938755236,3.6051378168331456
519007.57869581855,7494944.217481465,0.4213094992480684,0.9069169233415715,24.917289287134132
519007.57869581855,7495258.791067652,0.42919573846850523,0.9032115024070909,25.416530510364126
519007.57869581855,7495573.36465384,0.4439082198924324,0.896072258421123,26.353508127521383
519007.57869581855,7495887.938240027,0.4628084193472765,0.8864583278311934,27.568478676077856
519007.57869581855,7496202.511826214,0.483338504462074,0.8754335440822253,28.903672981721087
519007.57869581855,7496517.085412402,0.5039444950484531,0.8637360394879675,30.261310630690804
519007.57869581855,7496831.658998589,0.524620066164768,0.8513364706021201,31.642669815944952
519007.57869581855,7497146.232584776,0.5468173088005381,0.8372519518019274,33.148939849883746
519007.57869581855,7497460.806170964,0.5727561687416445,0.8197257902301188,34.942646282504185
519007.57869581855,7497775.379757151,0.6043162390729517,0.7967445532871392,37.179654994814875
519007.57869581855,7498089.953343338,0.6418467536136703,0.7668329315278475,39.92966550850478
519007.57869581855,7498404.526929526,0.6834812885960688,0.7299680322720011,43.11628584610361
519007.57869581855,7498719.100515713,0.7256000496969134,0.6881166818787616,46.51878780391254
519007.57869581855,7499033.6741019,0.7644678011941978,0.6446619121192971,49.85966846636744
519007.57869581855,7499348.247688088,0.7980722073320254,0.6025618241178149,52.946404041404804
519007.57869581855,7499662.821274275,0.8269445837225672,0.5622834298215714,55.786140315434835
519007.57869581855,7499977.394860462,0.8534858602390759,0.521116000878849,58.59285955936661
519007.57869581855,7500291.96844665,0.8800675626232475,0.4748484865916456,61.65051453507025
519007.57869581855,7500606.542032837,0.9068935678438509,0.4213597709837174,65.07953468285089
519007.57869581855,7500921.115619024,0.9315252213689342,0.36367672726414346,68.67383109201296
519007.57869581855,7501235.689205212,0.951011335224808,0.3091560128380619,71.9916247244384
519007.57869581855,7501550.262791399,0.9642980081619726,0.2648194695539817,74.64377407142517
519007.57869581855,7501864.836377586,0.9723550924732679,0.2335071179671032,76.4963611822601
519007.57869581855,7502179.409963774,0.9768565011308954,0.21389571337057017,77.6492506939274
519007.57869581855,7502493.983549961,0.979235590145376,0.20272557557604085,78.30361129236235
519007.57869581855,7502808.557136148,0.9804557394676899,0.19673978485518684,78.6536250660663
519007.57869581855,7503123.130722336,0.9810903572179139,0.19355028022202936,78.83995256912262
519007.57869581855,7503437.704308523,0.9814439166909368,0.191749415619327,78.94510427385498
519007.57869581855,7503752.27789471,0.981638396311843,0.19075130113924008,79.00336748765213
519007.57869581855,7504066.8514808975,0.9816395326070765,0.1907454534791339,79.0037088007583
519007.57869581855,7504381.425067085,0.9811175045554451,0.19341262175694787,78.84799172664934
519007.57869581855,7504695.998653272,0.9780093691692835,0.2085609594749219,77.96196588205154
519007.57869581855,7505010.5722394595,-0.9428077775327025,0.3333369085832621,-70.5285620925941
519007.57869581855,7505325.145825647,-0.9916409044765185,-0.1290283556780913,-97.41344832642847
519007.57869581855,7505639.719411834,-0.9902047501900911,-0.1396228946161026,-98.0260253788421
519007.57869581855,7505954.2929980215,-0.9901811474404145,-0.1397901829657011,-98.03570522596924
519007.57869581855,7506268.866584209,-0.9904716408983576,-0.13771684202055637,-97.91575119570491
519007.57869581855,7506583.440170396,-0.9907552776546796,-0.13566126860456,-97.79685957571652
519007.57869581855,7506898.013756583,-0.9908638721993224,-0.13486581023433977,-97.75086041896905
519007.57869581855,7507212.587342771,-0.9906926170246556,-0.13611810523526643,-97.8232794583417
519007.57869581855,7507527.160928958,-0.9901938874225086,-0.1396999116359789,-98.03048180504192
519007.57869581855,7507841.734515145,-0.9893902886309489,-0.14528199049699123,-98.35360897065556
519007.57869581855,7508156.308101333,-0.988373960003912,-0.15204247822955785,-98.74530975719894
519007.57869581855,7508470.88168752,-0.9872533679053581,-0.15915648764510842,-99.15793915088278
519007.57869581855,7508785.455273707,-0.9860341475123509,-0.1665432674700231,-99.5868977572323
519007.57869581855,7509100.028859895,-0.9844818889853265,-0.17548621102492146,-100.1069538184642
519007.57869581855,7509414.602446082,-0.9820283731663763,-0.18873334177140166,-100.87887270085403
519007.57869581855,7509729.176032269,-0.9777035493859675,-0.20998992718242745,-102.12176195279967
519007.57869581855,7510043.749618457,-0.9700224099408001,-0.24301548142585958,-104.0645851260904
519007.57869581855,7510358.323204644,-0.9568589658227078,-0.290552782682765,-106.89105320828921
519007.57869581855,7510672.896790831,-0.9355471493310678,-0.35320182810754647,-110.68327876070738
519007.57869581855,7510987.470377019,-0.9035527843884115,-0.42847679729939736,-115.37093265032779
519007.57869581855,7511302.043963206,-0.8597927703638429,-0.5106431161095467,-120.70667688239173
519007.57869581855,7511616.617549393,-0.8060006690202447,-0.5919146235217695,-126.2929937340785
519007.57869581855,7511931.191135581,-0.7471231695253118,-0.6646856170840861,-131.65821131361105
519007.57869581855,7512245.764721768,-0.6904374660242288,-0.7233920828361627,-136.33525192403107
519007.57869581855,7512560.338307955,-0.6444616996561345,-0.7646365919025364,-139.8746724505707
519007.57869581855,7512874.911894143,-0.6196546925686953,-0.7848745517454339,-141.70907732131673
519007.57869581855,7513189.48548033,-0.6347383421491004,-0.7727271426615034,-140.59941950564405
519007.57869581855,7513504.059066517,-0.7447521003659638,-0.6673412238131893,-131.8621893538546
519007.57869581855,7513818.632652705,-0.9978379413959568,0.06572246732038521,-86.23166382382344
519007.57869581855,7514133.206238892,-0.3009428917966366,0.9536421634329504,-17.514244184575983
519007.57869581855,7514447.779825079,-0.030438661262864507,0.9995366365974409,-1.7442762439722275
519007.57869581855,7514762.353411267,0.053148035428087284,0.9985866443780103,3.0465935614392867
519007.57869581855,7515076.926997454,0.0868975146907713,0.9962172563956957,4.985148274486793
519007.57869581855,7515391.500583641,0.10150495195374866,0.9948350339271669,5.825838891292189
519007.57869581855,7515706.074169829,0.10687644744439313,0.9942723092702854,6.1352875233375626
519007.57869581855,7516020.647756016,0.10705702423286645,0.9942528820991184,6.145693514545532
519007.57869581855,7516335.221342203,0.10399560130487387,0.9945777570955616,5.969301949490404
519322.1522820059,7494944.217481465,0.4644229584347603,0.8856135250089087,27.672883302590886
519322.1522820059,7495258.791067652,0.4700053447451686,0.882663568927015,28.03464347436969
519322.1522820059,7495573.36465384,0.48063717987291643,0.876919552367154,28.727025506086196
519322.1522820059,7495887.938240027,0.4935222245210979,0.8697331854676738,29.572351276465557
519322.1522820059,7496202.511826214,0.5062307602759835,0.8623980620052435,30.41308710236954
519322.1522820059,7496517.085412402,0.5175824677731954,0.8556333262874986,31.170227477673986
519322.1522820059,7496831.658998589,0.5281259054575522,0.8491660779757046,31.87891704851077
519322.1522820059,7497146.232584776,0.5400089615638505,0.841659266824011,32.68424890076919
519322.1522820059,7497460.806170964,0.5562503172040412,0.8310147920527069,33.79687677214451
519322.1522820059,7497775.379757151,0.579531696365831,0.8149496996179227,35.41761139469899
519322.1522820059,7498089.953343338,0.6108075833823694,0.7917790702478753,37.6479194342974
519322.1522820059,7498404.526929526,0.6483792065520562,0.7613175451222218,40.41951216847013
519322.1522820059,7498719.100515713,0.6882636308211492,0.7254606636399308,43.49281688512156
519322.1522820059,7499033.6741019,0.7260538384875697,0.6876378579001203,46.55658550808177
519322.1522820059,7499348.247688088,0.7591926567347524,0.6508659692748027,49.39307589380746
519322.1522820059,7499662.821274275,0.7881296843148342,0.615509220647262,52.01106950909476
519322.1522820059,7499977.394860462,0.8156992877250718,0.5784761637308926,54.65656466298462
519322.1522820059,7500291.96844665,0.8449961616541245,0.5347723691345663,57.67152463320585
519322.1522820059,7500606.542032837,0.8767358304638673,0.4809722274527219,61.25108101106274
519322.1522820059,7500921.115619024,0.9081174215645393,0.4187155939906859,65.24647590325159
519322.1522820059,7501235.689205212,0.9348047378909639,0.35516207851712744,69.19662187734721
519322.1522820059,7501550.262791399,0.9542321953796655,0.29906674388989474,72.59844177050499
519322.1522820059,7501864.836377586,0.9666982675574096,0.2559188533529779,75.17196165857828
519322.1522820059,7502179.409963774,0.9740326285128169,0.22640768227339966,76.91433124433492
519322.1522820059,7502493.983549961,0.9781151459368184,0.20806432007674125,77.99105947054709
519322.1522820059,7502808.557136148,0.9803024524959997,0.19750215601437926,78.60907021190621
519322.1522820059,7503123.130722336,0.9814351950125701,0.19179405097822594,78.9424984916993
519322.1522820059,7503437.704308523,0.9819875091325999,0.18894584384831575,79.10872875165238
519322.1522820059,7503752.27789471,0.9821867070718722,0.18790761679961848,79.16929977639734
519322.1522820059,7504066.8514808975,0.9820606325325707,0.18856541048062614,79.13092497548168
519322.1522820059,7504381.425067085,0.9813300447473998,0.19233133721800574,78.91113026432568
519322.1522820059,7504695.998653272,0.9784250723025001,0.20660197939479596,78.07670650494288
519322.1522820059,7505010.5722394595,0.9372640319396894,0.34862032991803077,69.59704847045114
519322.1522820059,7505325.145825647,-0.9961018139471921,-0.08821097579730837,-95.06069417290907
519322.1522820059,7505639.719411834,-0.9922749672409146,-0.1240580081536131,-97.12636020529607
519322.1522820059,7505954.2929980215,-0.9914650893133159,-0.13037245365850475,-97.49111551111602
519322.1522820059,7506268.866584209,-0.9913477283218384,-0.13126188156174948,-97.54251770215077
519322.1522820059,7506583.440170396,-0.9914026442260683,-0.1308464635424275,-97.51850893208864
519322.1522820059,7506898.013756583,-0.9914284556512414,-0.1306507455967794,-97.50719802192097
519322.1522820059,7507212.587342771,-0.9913329179095649,-0.1313736878865317,-97.54897969141595
519322.1522820059,7507527.160928958,-0.9910903182523084,-0.13319152025011924,-97.65405724620197
519322.1522820059,7507841.734515145,-0.9907260185755417,-0.13587478102081887,-97.80920726761875
519322.1522820059,7508156.308101333,-0.990287486504236,-0.13903486639372978,-97.99200198429172
519322.1522820059,7508470.88168752,-0.9897827937076044,-0.1425833836054186,-98.19736322235526
519322.1522820059,7508785.455273707,-0.9890952768528207,-0.14727706307311372,-98.46916119068052
519322.1522820059,7509100.028859895,-0.9879069214784026,-0.15504810380996312,-98.9195861259023
519322.1522820059,7509414.602446082,-0.9856389811522873,-0.16886621578362204,-99.72190499639363
519322.1522820059,7509729.176032269,-0.9813636378322415,-0.19215985621525894,-101.07885784458173
519322.1522820059,7510043.749618457,-0.9736520067077288,-0.22803896560459308,-103.18164489730752
519322.1522820059,7510358.323204644,-0.9604423269054746,-0.27847896992124477,-106.16944584033504
519322.1522820059,7510672.896790831,-0.9391631395062656,-0.34347139239350716,-110.08851177597597
519322.1522820059,7510987.470377019,-0.9073907233434936,-0.420288085948402,-114.85277689296156
519322.1522820059,7511302.043963206,-0.8640689286710693,-0.5033735059627499,-120.22344146817447
519322.1522820059,7511616.617549393,-0.8107548294097838,-0.5853858612818661,-125.83025402005708
519322.1522820059,7511931.191135581,-0.7520217217406309,-0.6591383238973874,-131.2341895415325
519322.1522820059,7512245.764721768,-0.6947445280864727,-0.7192565889124023,-135.99313710439122
519322.1522820059,7512560.338307955,-0.6472054730352651,-0.7623156010952412,-139.66876362632883
519322.1522820059,7512874.911894143,-0.6200092333117664,-0.7845945134960833,-141.68319125787306
519322.1522820059,7513189.48548033,-0.6335826501066232,-0.7736750128341153,-140.68505863112995
519322.1522820059,7513504.059066517,-0.7571709274285523,-0.6532167991233737,-130.78457611811663
519322.1522820059,7513818.632652705,-0.916657217977745,0.39967429830963713,-66.44218112625191
519322.1522820059,7514133.206238892,-0.12341829993753205,0.9923547365939911,-7.089423763640377
519322.1522820059,7514447.779825079,0.05768717960923854,0.9983347080557359,3.307067872002187
519322.1522820059,7514762.353411267,0.1127324465766972,0.9936253798534094,6.472853250595682
519322.1522820059,7515076.926997454,0.13377380865255215,0.9910118910076662,7.68772116807562
519322.1522820059,7515391.500583641,0.14151375612074105,0.9899362892775472,8.13545026198976
519322.1522820059,7515706.074169829,0.14275230902218522,0.9897584444039033,8.207141966261561
519322.1522820059,7516020.647756016,0.14028401009422625,0.9901113051126541,8.064281015015526
519322.1522820059,7516335.221342203,0.1354586227704134,0.9907830042532739,7.785140648963466
519636.7258681932,7494944.217481465,0.5206859632880376,0.8537482811899583,31.37827581349593
519636.7258681932,7495258.791067652,0.5232914849624356,0.8521537547683569,31.553297914579062
519636.7258681932,7495573.36465384,0.529029773303954,0.8486032635796112,31.93992393169095
519636.7258681932,7495887.938240027,0.5350217669762175,0.8448382737906978,32.34538760783127
519636.7258681932,7496202.511826214,0.5389693041035873,0.8423254057869172,32.613502440883956
519636.7258681932,7496517.085412402,0.5399821068382892,0.8416764962231524,32.6824207896243
519636.7258681932,7496831.658998589,0.5390436049761738,0.8422778591024999,32.61855659992461
519636.7258681932,7497146.232584776,0.5389306286349244,0.8423501513736228,32.610871737167415
519636.7258681932,7497460.806170964,0.5435265890771266,0.839391950739453,32.92403328585062
519636.7258681932,7497775.379757151,0.5565510615269246,0.830813406194949,33.81761463210355
519636.7258681932,7498089.953343338,0.5799506848119989,0.8146515839216748,35.447074146531186
519636.7258681932,7498404.526929526,0.6126449402033691,0.7903582587935741,37.78099605419026
519636.7258681932,7498719.100515713,0.6506445153752219,0.7593824560866167,40.59021321240058
519636.7258681932,7499033.6741019,0.6889764759749705,0.7247837025989967,43.54914258639207
519636.7258681932,7499348.247688088,0.7243309305044946,0.689452466174785,46.41321756381947
519636.7258681932,7499662.821274275,0.756557200027616,0.6539275212792116,49.16162112007294
519636.7258681932,7499977.394860462,0.7881010922983022,0.6155458295839742,52.00840804911464
519636.7258681932,7500291.96844665,0.8218023323536426,0.5697726972557681,55.265623236445826
519636.7258681932,7500606.542032837,0.8582380129323102,0.5132519002965308,59.11931900761729
519636.7258681932,7500921.115619024,0.8944894613869624,0.447089033043377,63.442927845339646
519636.7258681932,7501235.689205212,0.9258596645740307,0.3778675449345489,67.79834411397707
519636.7258681932,7501550.262791399,0.9492083243997836,0.31464830666977234,71.66041629965578
519636.7258681932,7501864.836377586,0.9644802721397362,0.2641548876194805,74.68325786162495
519636.7258681932,7502179.409963774,0.9735731288254069,0.22837548648904415,76.79855130512101
519636.7258681932,7502493.983549961,0.9786513489063468,0.20552746114275816,78.13962214175511
519636.7258681932,7502808.557136148,0.9813451903754092,0.19225404372093582,78.91564307529345
519636.7258681932,7503123.130722336,0.9826858223640399,0.1852797196800305,79.32255890330347
519636.7258681932,7503437.704308523,0.9832703012434217,0.1821524490438452,79.50484095483802
519636.7258681932,7503752.27789471,0.983410167037902,0.18139581959484583,79.5489270914965
519636.7258681932,7504066.8514808975,0.9832055954785264,0.18250138908982724,79.48450732983773
519636.7258681932,7504381.425067085,0.9824988335707381,0.18626873605664265,79.26488853701609
519636.7258681932,7504695.998653272,0.9803390892850232,0.19732022202453273,78.61970351688944
519636.7258681932,7505010.5722394595,0.9670841358068859,0.2544568220163267,75.25859830290744
519636.7258681932,7505325.145825647,-0.9995647337551198,-0.029501576789325492,-91.69056112752563
519636.7258681932,7505639.719411834,-0.9933499952960346,-0.11513377803828091,-96.61134121848626
519636.7258681932,7505954.2929980215,-0.9918490417405653,-0.12741851670115428,-97.32044361118189
519636.7258681932,7506268.866584209,-0.9914304459400595,-0.13063564162622243,-97.5063251471379
519636.7258681932,7506583.440170396,-0.9913490479362872,-0.13125191486533508,-97.54194166889438
519636.7258681932,7506898.013756583,-0.9913733219389795,-0.13106844222646602,-97.53133785668847
519636.7258681932,7507212.587342771,-0.9914192121274997,-0.13072086988881193,-97.51125060350695
519636.7258681932,7507527.160928958,-0.9914681345977082,-0.1303492925847337,-97.48977705779849
519636.7258681932,7507841.734515145,-0.991526855862125,-0.12990186335911066,-97.46392141424184
519636.7258681932,7508156.308101333,-0.99158276088518,-0.12947443112569978,-97.4392227668083
519636.7258681932,7508470.88168752,-0.9915500665035374,-0.12972457599402945,-97.45367691223738
519636.7258681932,7508785.455273707,-0.9912214469502549,-0.13221211406615768,-97.59744068649732
519636.7258681932,7509100.028859895,-0.9902316100063101,-0.139432272248254,-98.01499563070749
519636.7258681932,7509414.602446082,-0.988004022081449,-0.1544281462392124,-98.88363212581807
519636.7258681932,7509729.176032269,-0.9836408865748721,-0.18014051809129264,-100.37794469124222
519636.7258681932,7510043.749618457,-0.9757760530472852,-0.21877178588534163,-102.63690431703475
519636.7258681932,7510358.323204644,-0.9625053537180858,-0.27126268461405195,-105.73941775883547
519636.7258681932,7510672.896790831,-0.9415762302315005,-0.33679994457101103,-109.68202887210138
519636.7258681932,7510987.470377019,-0.911000407762176,-0.4124054522640906,-114.3560313855582
519636.7258681932,7511302.043963206,-0.8700494890191528,-0.49296438680447396,-119.53560904861243
519636.7258681932,7511616.617549393,-0.8202188459990147,-0.5720498620470462,-124.893292921121
519636.7258681932,7511931.191135581,-0.7655692297984461,-0.6433535220901601,-130.04234016893344
519636.7258681932,7512245.764721768,-0.7122973212084679,-0.7018778570372772,-134.5778595688412
519636.7258681932,7512560.338307955,-0.6682908296652099,-0.7439001055151057,-138.06471311547043
519636.7258681932,7512874.911894143,-0.6445407677811965,-0.7645699436075326,-139.86874745646318
519636.7258681932,7513189.48548033,-0.6640742530772799,-0.7476666278495067,-138.38865624655634
519636.7258681932,7513504.059066517,-0.8094680582621809,-0.5871639146381991,-125.95600821467515
519636.7258681932,7513818.632652705,-0.749142589179908,0.6624087718900042,-48.51616081082896
519636.7258681932,7514133.206238892,-0.04256405713539266,0.9990937398663726,-2.4394778111739344
519636.7258681932,7514447.779825079,0.1011443172720204,0.994871764140272,5.8050691527529485
519636.7258681932,7514762.353411267,0.14581809291208198,0.9893114190079297,8.384656000029718
519636.7258681932,7515076.926997454,0.16239105036608545,0.986726480216782,9.345708673242271
519636.7258681932,7515391.500583641,0.1677602206216923,0.9858278289726665,9.657619005914716
519636.7258681932,7515706.074169829,0.16762601004984734,0.9858506584441523,9.649818850493887
519636.7258681932,7516020.647756016,0.16435027331194962,0.9864020415947482,9.459492613608523
519636.7258681932,7516335.221342203,0.15907012094638856,0.9872672873250188,9.152926848468155
519951.2994543805,7494944.217481465,0.5860755485415895,0.810256410898226,35.87900897720858
519951.2994543805,7495258.791067652,0.5851059564797841,0.8109568543960135,35.81047570332465
519951.2994543805,7495573.36465384,0.5855300026678428,0.8106507361224043,35.84044109875403
519951.2994543805,7495887.938240027,0.5844868310266638,0.8114031946920153,35.766745245648714
519951.2994543805,7496202.511826214,0.5797869880220718,0.8147680949327201,35.43556190659347
519951.2994543805,7496517.085412402,0.570691357276983,0.821164645323552,34.798450280858866
519951.2994543805,7496831.658998589,0.5584366142476868,0.8295471944787592,33.94774800971212
519951.2994543805,7497146.232584776,0.5463055834434027,0.8375859415597681,33.11392786163398
519951.2994543805,7497460.806170964,0.5390567162345357,0.8422694679747328,32.61944849504225
519951.2994543805,7497775.379757151,0.5416033802215481,0.8406341526089653,32.79285472595371
519951.2994543805,7498089.953343338,0.557146124026785,0.8304144727074129,33.85866206305899
519951.2994543805,7498404.526929526,0.5855225712782338,0.8106561037355641,35.839915859175626
519951.2994543805,7498719.100515713,0.622970751763161,0.7822451293856946,38.53340053812757
519951.2994543805,7499033.6741019,0.663982721333037,0.7477479159256644,41.60432980182487
519951.2994543805,7499348.247688088,0.704228086967666,0.709973803408169,44.76721605791113
519951.2994543805,7499662.821274275,0.7423891799933408,0.6699688839258245,47.935336705356065
519951.2994543805,7499977.394860462,0.7797487425204551,0.6260925638735609,51.23757625836367
519951.2994543805,7500291.96844665,0.8181169289572962,0.5750519024866212,54.8967329609497
519951.2994543805,7500606.542032837,0.8575136673612657,0.5144611844334155,59.03855339730386
519951.2994543805,7500921.115619024,0.8952195352826305,0.44562538487876907,63.53664234751207
