X,Y,Z,angle,lsx,lsy,formation,group
500058.523877035,7507910.266475875,587.,90.73820152259134,-0.999917001813144,0.01288369065963191,Weeli_Wolli_Formation,Hamersley_Group
506280.134098275,7507221.32324565,593.,95.42637782013229,-0.9955185335326661,0.09456663995812638,Weeli_Wolli_Formation,Hamersley_Group
509322.98956052004,7507201.85972333,615.,90.87387806078861,-0.999883689748968,0.015251458093886977,Weeli_Wolli_Formation,Hamersley_Group
512074.4138074957,7507480.304599375,510.,79.89820172780432,-0.9844976754696901,-0.1753976253966304,Weeli_Wolli_Formation,Hamersley_Group
511456.565639755,7501866.128998555,532.,61.72159440281485,0.8806559717004334,0.4737563292541488,Boolgeeda_Iron_Formation,Hamersley_Group
509254.55531378277,7501233.689001333,496.,85.03583764594036,0.9962490178194731,0.08653262098038583,Boolgeeda_Iron_Formation,Hamersley_Group
504816.428952755,7501011.0517757945,473.,88.51492515736818,0.9996641099741631,0.02591654354971705,Boolgeeda_Iron_Formation,Hamersley_Group
501994.93405142997,7500784.27445199,469.,71.35562956678228,0.9475211205140632,0.3196931750597345,Boolgeeda_Iron_Formation,Hamersley_Group
494669.1076075317,7498880.701014511,512.,82.37752213420062,-0.9911635781038072,-0.1326452465807127,Boolgeeda_Iron_Formation,Hamersley_Group
501289.6501405287,7499214.341109373,468.,67.51427966868671,0.9239748789508788,0.38245316454137057,Boolgeeda_Iron_Formation,Hamersley_Group
500153.40525308,7498822.74031741,481.,46.95689004093194,0.7308403517686038,0.6825484453331816,Boolgeeda_Iron_Formation,Hamersley_Group
498924.1634655,7498002.230345596,483.,70.03923293414203,0.9399265966674238,0.3413766144263458,Boolgeeda_Iron_Formation,Hamersley_Group
498442.63859811786,7497259.439485827,526.,70.3329912764184,0.9416644903341349,0.3365530978073948,Boolgeeda_Iron_Formation,Hamersley_Group
494660.333777015,7496817.674699791,440.,44.17345212227853,0.6968328490217364,0.7172335606510963,Boolgeeda_Iron_Formation,Hamersley_Group
