X,Y,Z,formation
500597.80098646804,7499324.460981661,461.,Boolgeeda_Iron_Formation
500674.562970923,7499226.704544657,465.,Boolgeeda_Iron_Formation
500782.83250240586,7499088.906184946,465.,Woongarra_Rhyolite
500894.5303207501,7498946.759311426,468.,Woongarra_Rhyolite
500988.4387988301,7498827.253864497,468.,Woongarra_Rhyolite
501188.3285274264,7498587.666418431,501.,Woongarra_Rhyolite
501499.8539599714,7498228.171429151,515.,Woongarra_Rhyolite
501810.11754835286,7497832.325264635,479.,Woongarra_Rhyolite
502016.27566198783,7497531.328270549,480.,Woongarra_Rhyolite
502255.82403002115,7497221.363780968,487.,Woongarra_Rhyolite
502451.8360535512,7496984.863176533,499.,Woongarra_Rhyolite
502514.81864058715,7496901.26313533,499.,Woongarra_Rhyolite
502573.87881631416,7496811.167652463,493.,Weeli_Wolli_Formation
502748.6343758892,7496544.413646023,500.,Weeli_Wolli_Formation
503003.6457468942,7496178.63709622,513.,Weeli_Wolli_Formation
503291.17739561416,7495798.393154875,527.,Weeli_Wolli_Formation
503457.94575187174,7495577.851668895,544.,Weeli_Wolli_Formation
505999.8723694048,7508742.686830004,728.,Brockman_Iron_Formation
506405.3093756748,7508412.696014834,817.,Brockman_Iron_Formation
506890.6739225532,7508005.160045411,702.,Brockman_Iron_Formation
507292.7836200782,7507646.666107536,640.,Brockman_Iron_Formation
507748.8606039159,7507204.777026419,582.,Brockman_Iron_Formation
508106.37422536087,7506827.279174688,558.,Weeli_Wolli_Formation
508386.27344366023,7506481.519433874,541.,Woongarra_Rhyolite
508556.8144890052,7506238.773468524,523.,Woongarra_Rhyolite
508777.1737130498,7505932.275943551,532.,Woongarra_Rhyolite
508984.52095799893,7505645.5926270485,532.,Boolgeeda_Iron_Formation
509089.93139239895,7505502.020560778,532.,Boolgeeda_Iron_Formation
509179.5963721753,7505379.894059045,526.,Boolgeeda_Iron_Formation
509192.93785526033,7505361.7220701305,526.,Boolgeeda_Iron_Formation
509258.77692835,7505281.766695198,526.,Boolgeeda_Iron_Formation
509355.49536541,7505166.261443087,526.,Boolgeeda_Iron_Formation
509491.77588935953,7505003.463165163,508.,Turee_Creek_Group
509613.7665413245,7504857.718880813,498.,Turee_Creek_Group
509714.90002508374,7504736.054528376,496.,Turee_Creek_Group
509819.24443925626,7504614.403347252,496.,Turee_Creek_Group
509958.45187660627,7504467.408846137,485.,Turee_Creek_Group
510167.9585180625,7504279.843682745,487.,Turee_Creek_Group
510415.1219350725,7504103.342415429,493.,Turee_Creek_Group
510746.01739569113,7503891.530773517,484.,Turee_Creek_Group
511051.00739050115,7503714.586244336,490.,Turee_Creek_Group
511225.8154027436,7503613.16659405,486.,Turee_Creek_Group
511291.83025561855,7503574.864391525,486.,Turee_Creek_Group
511663.26637356007,7503377.802954035,487.,Turee_Creek_Group
512058.96254124836,7503147.907163327,489.,Turee_Creek_Group
512238.64132570836,7502951.152909412,489.,Turee_Creek_Group
512403.1277752229,7502771.747048802,491.,Turee_Creek_Group
512455.12120641785,7502716.595543492,491.,Turee_Creek_Group
512582.6656104642,7502581.299702497,494.,Turee_Creek_Group
512743.2460629892,7502410.958269983,496.,Turee_Creek_Group
512893.88590536156,7502188.230641607,499.,Turee_Creek_Group
513000.9850473766,7501996.234315418,513.,Turee_Creek_Group
513066.6500088181,7501878.588007603,513.,Boolgeeda_Iron_Formation
513137.8912006003,7501756.778072138,513.,Boolgeeda_Iron_Formation
513273.58147442533,7501542.771997493,503.,Boolgeeda_Iron_Formation
513456.3940306433,7501281.266588252,508.,Woongarra_Rhyolite
513642.9445139683,7501054.272205147,510.,Woongarra_Rhyolite
513807.81421131553,7500871.397396028,522.,Woongarra_Rhyolite
513896.9677518705,7500792.6458282275,522.,Woongarra_Rhyolite
514131.408720032,7500585.95308897,522.,Weeli_Wolli_Formation
514379.888394472,7500366.95833022,523.,Weeli_Wolli_Formation
514462.4176944341,7500294.15693748,528.,Brockman_Iron_Formation
514583.69605117047,7500196.817339657,525.,Brockman_Iron_Formation
515027.20545307046,7499854.068709537,530.,Brockman_Iron_Formation
515484.98156187695,7499480.916954367,530.,Brockman_Iron_Formation
515741.383468507,7499234.414415677,538.,Brockman_Iron_Formation
515908.8424043293,7499074.858724542,538.,Brockman_Iron_Formation
515931.8928867593,7499055.113662397,538.,Brockman_Iron_Formation
515999.6946783816,7498997.4294157475,566.,Brockman_Iron_Formation
516072.9402184816,7498935.180818177,552.,Brockman_Iron_Formation
516111.62251799885,7498902.220107949,552.,Brockman_Iron_Formation
516162.00723328756,7498863.31093793,552.,Brockman_Iron_Formation
516295.7066587475,7498769.81496209,613.,Brockman_Iron_Formation
516412.73672041163,7498684.935785101,571.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
516436.18168479163,7498661.191052436,571.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
516582.0088025395,7498513.74709116,571.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
516801.6144757695,7498291.746382545,613.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
516933.72933467105,7498163.147495861,613.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
516989.33440721605,7498113.147198336,541.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
517228.6659671811,7497895.3609689465,536.,Wittenoom_Formation
517458.8827797749,7497685.74787311,536.,Wittenoom_Formation
517469.0288598999,7497676.50942068,536.,Wittenoom_Formation
517552.44956825656,7497578.3114889795,536.,Marra_Mamba_Iron_Formation
517739.49966189655,7497352.560914164,568.,Marra_Mamba_Iron_Formation
517895.8146413654,7497129.923481497,534.,Bunjinah_Formation
517968.26479852037,7496986.177807027,514.,Bunjinah_Formation
518153.52641673846,7496668.60064804,527.,Bunjinah_Formation
518349.1021889385,7496343.096137015,514.,Bunjinah_Formation
518580.70446392975,7496003.545184249,538.,Bunjinah_Formation
518800.26385281427,7495670.568732081,522.,Bunjinah_Formation
518932.42080459924,7495383.320812096,520.,Bunjinah_Formation
519080.1032636193,7495048.936278585,524.,Bunjinah_Formation
519184.74976876366,7494788.041901684,524.,Bunjinah_Formation
519245.4447417474,7494636.723163082,520.,Bunjinah_Formation
505993.5598401032,7508734.931059648,783.,Brockman_Iron_Formation
506398.9968463732,7508404.940244478,817.,Brockman_Iron_Formation
506884.0192675468,7507997.695759328,702.,Brockman_Iron_Formation
507286.1289650718,7507639.201821453,640.,Brockman_Iron_Formation
507741.5999639982,7507197.900755046,582.,Brockman_Iron_Formation
508099.1135854432,7506820.402903316,558.,Weeli_Wolli_Formation
508378.0909368518,7506475.770818186,541.,Weeli_Wolli_Formation
508548.63198219676,7506233.0248528365,523.,Weeli_Wolli_Formation
508769.0662417602,7505926.421978289,532.,Woongarra_Rhyolite
508976.4602360411,7505639.674454905,524.,Woongarra_Rhyolite
509081.87067044113,7505496.102388634,532.,Woongarra_Rhyolite
509171.53557217267,7505373.975993203,526.,Woongarra_Rhyolite
509184.8770552577,7505355.804004288,526.,Woongarra_Rhyolite
509251.10988634196,7505275.346689992,526.,Boolgeeda_Iron_Formation
509347.828323402,7505159.841437881,526.,Boolgeeda_Iron_Formation
509484.1075922445,7504997.044659157,508.,Boolgeeda_Iron_Formation
509606.0982442095,7504851.300374807,498.,Boolgeeda_Iron_Formation
509707.2030636662,7504729.670424294,496.,Turee_Creek_Group
509811.98366686376,7504607.527215762,496.,Turee_Creek_Group
509951.19110421377,7504460.532714647,485.,Turee_Creek_Group
510162.1470961255,7504271.705662404,487.,Turee_Creek_Group
510409.3105131355,7504095.204395088,493.,Turee_Creek_Group
510740.99914670084,7503882.881081207,484.,Turee_Creek_Group
511045.98914151086,7503705.936552026,488.,Turee_Creek_Group
511220.79688971647,7503604.517054929,486.,Turee_Creek_Group
511286.81174259144,7503566.214852405,486.,Turee_Creek_Group
511658.59226693993,7503368.962550916,487.,Turee_Creek_Group
512051.57831417565,7503141.163782087,486.,Turee_Creek_Group
512231.25709863566,7502944.409528173,489.,Turee_Creek_Group
512395.8514492131,7502764.887378271,491.,Boolgeeda_Iron_Formation
512447.8448804081,7502709.735872961,491.,Boolgeeda_Iron_Formation
512575.3891368258,7502574.440188564,494.,Boolgeeda_Iron_Formation
512735.9695893508,7502404.09875605,496.,Boolgeeda_Iron_Formation
512885.15273622243,7502183.359116508,499.,Woongarra_Rhyolite
512992.25187823747,7501991.362790318,513.,Woongarra_Rhyolite
513057.9186988719,7501873.713151028,513.,Woongarra_Rhyolite
513129.44574188965,7501751.423240005,516.,Woongarra_Rhyolite
513265.13601571467,7501537.4171653595,503.,Woongarra_Rhyolite
513448.66828427673,7501274.917348685,506.,Weeli_Wolli_Formation
513635.21876760176,7501047.92296558,510.,Weeli_Wolli_Formation
513801.1938989105,7500863.902633613,522.,Brockman_Iron_Formation
513890.34743946546,7500785.151065812,522.,Brockman_Iron_Formation
514124.796782852,7500578.450936831,522.,Brockman_Iron_Formation
514373.27645729197,7500359.45617808,528.,Brockman_Iron_Formation
514455.79739397584,7500286.662164511,528.,Brockman_Iron_Formation
514577.5811648695,7500188.904807474,525.,Brockman_Iron_Formation
515021.0905667695,7499846.156177355,530.,Brockman_Iron_Formation
515478.05102630705,7499473.7080933815,530.,Brockman_Iron_Formation
515734.45293293707,7499227.205554691,538.,Brockman_Iron_Formation
515902.33686398674,7499067.264124826,538.,Brockman_Iron_Formation
515925.38734641677,7499047.51906268,538.,Brockman_Iron_Formation
515993.2188048984,7498989.809503501,566.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
516066.46434499836,7498927.560905931,552.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
516105.1308342211,7498894.613660571,552.,Wittenoom_Formation
516156.2764618165,7498855.115923693,552.,Wittenoom_Formation
516289.97588727647,7498761.6199478535,613.,Wittenoom_Formation
516405.6208778524,7498677.909777367,571.,Wittenoom_Formation
516429.0658422324,7498654.165044702,571.,Wittenoom_Formation
516574.89948961645,7498506.714476443,571.,Marra_Mamba_Iron_Formation
516794.5051628465,7498284.7137678275,571.,Marra_Mamba_Iron_Formation
516927.0429586009,7498155.711611579,613.,Jeerinah_Formation
516982.6480311459,7498105.711314054,541.,Jeerinah_Formation
517221.9335260489,7497887.966766055,536.,Jeerinah_Formation
517452.15017135517,7497678.353822538,536.,Jeerinah_Formation
517462.2962514802,7497669.115370108,536.,Jeerinah_Formation
517544.7493462355,7497571.93131807,536.,Jeerinah_Formation
517731.79943987547,7497346.180743255,568.,Jeerinah_Formation
517886.88476136065,7497125.42267678,534.,Jeerinah_Formation
517959.33491851564,7496981.67700231,514.,Jeerinah_Formation
518144.95466154156,7496663.45040408,527.,Jeerinah_Formation
518340.5304337416,7496337.945893055,514.,Jeerinah_Formation
518572.5171495902,7495997.8034176305,538.,Jeerinah_Formation
518791.17922337976,7495666.389078025,522.,Bunjinah_Formation
518923.33617516473,7495379.14115804,520.,Bunjinah_Formation
519070.82204311615,7495045.213518053,524.,Bunjinah_Formation
519175.4685482605,7494784.319141152,524.,Bunjinah_Formation
519236.16352124425,7494633.00040255,520.,Bunjinah_Formation
540256.2524947947,7494645.144442555,500.,Bunjinah_Formation
540188.8984912254,7494737.389612476,511.,Bunjinah_Formation
539991.0347258782,7495066.8117745705,492.,Bunjinah_Formation
539631.8799572581,7495704.6387795955,491.,Bunjinah_Formation
539408.6436697085,7496101.085209176,489.,Bunjinah_Formation
539395.7377796085,7496124.002572161,489.,Bunjinah_Formation
539244.2945544097,7496342.362743194,494.,Bunjinah_Formation
539061.1199380198,7496604.368586359,479.,Bunjinah_Formation
538809.8136122003,7496893.011096702,480.,Bunjinah_Formation
538546.5376431969,7497168.310341005,485.,Bunjinah_Formation
538302.6311388469,7497363.81051768,483.,Bunjinah_Formation
537992.7008803634,7497586.584755346,485.,Bunjinah_Formation
537704.1315186184,7497753.585354136,484.,Bunjinah_Formation
537365.6985991781,7497934.774253096,491.,Bunjinah_Formation
537089.7061498081,7498070.025643877,488.,Bunjinah_Formation
536753.9385302203,7498196.249534298,492.,Bunjinah_Formation
536471.3811821704,7498286.743571747,495.,Bunjinah_Formation
536151.4298145915,7498382.558765719,495.,Bunjinah_Formation
535846.7209997207,7498471.325749822,495.,Bunjinah_Formation
535640.3187852007,7498526.580458532,494.,Bunjinah_Formation
535275.8947603656,7498616.437768464,499.,Bunjinah_Formation
534777.1978948056,7498730.681186888,509.,Bunjinah_Formation
534487.9537127807,7498796.942369575,525.,Bunjinah_Formation
540264.3287380146,7494651.041415969,500.,Bunjinah_Formation
540196.9747344453,7494743.286585891,511.,Bunjinah_Formation
539999.748279186,7495071.718299691,492.,Bunjinah_Formation
539640.5935105659,7495709.545304716,491.,Bunjinah_Formation
539417.3570076515,7496105.992116746,485.,Bunjinah_Formation
539404.4511175514,7496128.909479731,489.,Bunjinah_Formation
539252.4902444462,7496348.09254815,494.,Bunjinah_Formation
539069.3156280563,7496610.098391314,479.,Bunjinah_Formation
538817.2153227497,7496899.735282968,480.,Bunjinah_Formation
538552.7919054431,7497176.113174065,485.,Bunjinah_Formation
538308.885401093,7497371.61335074,483.,Bunjinah_Formation
537997.7097632205,7497595.239874786,485.,Bunjinah_Formation
537709.1404014756,7497762.240473576,484.,Bunjinah_Formation
537370.099147578,7497943.7539621,491.,Bunjinah_Formation
537094.106698208,7498079.00535288,488.,Bunjinah_Formation
536756.9886014197,7498205.773035003,492.,Bunjinah_Formation
536474.4312533698,7498296.267072452,495.,Bunjinah_Formation
536154.2593666785,7498392.15009696,495.,Bunjinah_Formation
535849.3069806914,7498480.985599842,495.,Bunjinah_Formation
535642.9047661714,7498536.240308552,494.,Bunjinah_Formation
535278.1277553265,7498626.185267297,499.,Bunjinah_Formation
534779.4308897664,7498740.428685721,509.,Bunjinah_Formation
